index,dayId,date,name,traffic,newsTitle,newsSnippet
84121,20170114,2017-01-14,brujas,"5,000+",nan,nan
84122,20170114,2017-01-14,zorro congelado,"5,000+",nan,nan
84123,20170115,2017-01-15,Celta Alaves,"5,000+",nan,nan
84124,20170115,2017-01-15,Granada Osasuna,"5,000+",nan,nan
84125,20170115,2017-01-15,Leonardo Dicaprio,"5,000+",nan,nan
84126,20170115,2017-01-15,Premier League,"20,000+",nan,nan
84127,20170115,2017-01-15,Premios Forque,"20,000+",nan,nan
84128,20170115,2017-01-15,Sevilla Real Madrid,"50,000+",nan,nan
84129,20170115,2017-01-15,Sevilla vs Real Madrid,"5,000+",nan,nan
84130,20170115,2017-01-15,Zoe Saldaña,"5,000+",nan,nan
84131,20170116,2017-01-16,Arnaldo Albornoz,"5,000+",nan,nan
84132,20170116,2017-01-16,Blue Monday,"100,000+",nan,nan
84133,20170116,2017-01-16,Dia Internacional De La Croqueta,"5,000+",nan,nan
84134,20170116,2017-01-16,FITUR,"5,000+",nan,nan
84135,20170116,2017-01-16,Mujeres Hombres Y Viceversa,"5,000+",nan,nan
84136,20170116,2017-01-16,Norwegian,"20,000+",nan,nan
84137,20170116,2017-01-16,Playa del Carmen,"5,000+",nan,nan
84138,20170116,2017-01-16,Roja Directa,"10,000+",nan,nan
84139,20170116,2017-01-16,Vitolo,"5,000+",nan,nan
84140,20170116,2017-01-16,Will Smith,"5,000+",nan,nan
84141,20170116,2017-01-16,cuatro,"10,000+",nan,nan
84142,20170117,2017-01-17,Doble Tentacion,"10,000+",nan,nan
84143,20170117,2017-01-17,Juventus,"20,000+",nan,nan
84144,20170117,2017-01-17,Orellana,"20,000+",nan,nan
84145,20170117,2017-01-17,San Antonio,"5,000+",nan,nan
84146,20170117,2017-01-17,San Antonio Abad,"5,000+",nan,nan
84147,20170117,2017-01-17,van Gaal,"5,000+",nan,nan
84148,20170118,2017-01-18,Chelsea Manning,"10,000+",nan,nan
84149,20170118,2017-01-18,Murcia,"5,000+",nan,nan
84150,20170118,2017-01-18,Pamela Anderson,"5,000+",nan,nan
84151,20170118,2017-01-18,REAL MADRID,"200,000+",nan,nan
84152,20170118,2017-01-18,Terremoto Italia,"10,000+",nan,nan
84153,20170119,2017-01-19,Araujo,"5,000+",nan,nan
84154,20170119,2017-01-19,Atletico De Madrid,"20,000+",nan,nan
84155,20170119,2017-01-19,Gambia,"5,000+",nan,nan
84156,20170119,2017-01-19,Loalwa Braz,"5,000+",nan,nan
84157,20170119,2017-01-19,Nadal,"5,000+",nan,nan
84158,20170119,2017-01-19,Real Sociedad Barcelona,"50,000+",nan,nan
84159,20170119,2017-01-19,precio de la luz,"5,000+",nan,nan
84160,20170119,2017-01-19,ronda,"10,000+",nan,nan
84161,20170120,2017-01-20,Barça,"10,000+",nan,nan
84162,20170120,2017-01-20,CNN,"5,000+",nan,nan
84163,20170120,2017-01-20,Donald Trump,"100,000+",nan,nan
84164,20170120,2017-01-20,El Duelo,"10,000+",nan,nan
84165,20170120,2017-01-20,Entre Las Piernas,"5,000+",nan,nan
84166,20170120,2017-01-20,Ivana Trump,"10,000+",nan,nan
84167,20170120,2017-01-20,Miguel Ferrer,"50,000+",nan,nan
84168,20170120,2017-01-20,Rally Montecarlo,"5,000+",nan,nan
84169,20170120,2017-01-20,San Sebastian,"5,000+",nan,nan
84170,20170120,2017-01-20,Tiffany Trump,"5,000+",nan,nan
84171,20170120,2017-01-20,Trafico,"5,000+",nan,nan
84172,20170120,2017-01-20,Trump,"20,000+",nan,nan
84173,20170120,2017-01-20,WRC,"5,000+",nan,nan
84174,20170121,2017-01-21,2012,"5,000+",nan,nan
84175,20170121,2017-01-21,Islandia,"5,000+",nan,nan
84176,20170121,2017-01-21,Las Palmas,"5,000+",nan,nan
84177,20170121,2017-01-21,Lola Flores,"10,000+",nan,nan
84178,20170121,2017-01-21,Nadal,"20,000+",nan,nan
84179,20170121,2017-01-21,Prince,"5,000+",nan,nan
84180,20170121,2017-01-21,Real Madrid,"100,000+",nan,nan
84181,20170121,2017-01-21,Real Madrid Vs Malaga,"5,000+",nan,nan
84182,20170121,2017-01-21,Scarlett Johansson,"5,000+",nan,nan
84183,20170121,2017-01-21,Villarreal Valencia,"10,000+",nan,nan
84184,20170122,2017-01-22,Atletico De Madrid,"50,000+",nan,nan
84185,20170122,2017-01-22,Barcelona Hoy,"5,000+",nan,nan
84186,20170122,2017-01-22,Ben Affleck,"5,000+",nan,nan
84187,20170122,2017-01-22,Eibar Barcelona,"50,000+",nan,nan
84188,20170122,2017-01-22,Heath Ledger,"5,000+",nan,nan
84189,20170122,2017-01-22,Marcelo,"5,000+",nan,nan
84190,20170122,2017-01-22,Mischa Zverev,"10,000+",nan,nan
84191,20170122,2017-01-22,Osasuna Sevilla,"20,000+",nan,nan
84192,20170122,2017-01-22,Real Sociedad,"20,000+",nan,nan
84193,20170122,2017-01-22,red,"5,000+",nan,nan
84194,20170123,2017-01-23,Barca,"5,000+",nan,nan
84195,20170123,2017-01-23,Bimba Bose,"1,000,000+",nan,nan
84196,20170123,2017-01-23,Rafa Nadal,"20,000+",nan,nan
84197,20170123,2017-01-23,Ryan Mason,"20,000+",nan,nan
84198,20170123,2017-01-23,sin salida,"5,000+",nan,nan
84199,20170124,2017-01-24,Celta Madrid,"10,000+",nan,nan
84200,20170124,2017-01-24,Islandia,"5,000+",nan,nan
84201,20170124,2017-01-24,Kate Hudson,"5,000+",nan,nan
84202,20170124,2017-01-24,Lily Collins,"5,000+",nan,nan
84203,20170124,2017-01-24,Lucia Villalon,"5,000+",nan,nan
84204,20170124,2017-01-24,Nesquik,"10,000+",nan,nan
84205,20170124,2017-01-24,Nominaciones Oscar 2017,"20,000+",nan,nan
84206,20170124,2017-01-24,Opus Dei,"5,000+",nan,nan
84207,20170124,2017-01-24,Resident Evil 7,"10,000+",nan,nan
84208,20170124,2017-01-24,Star Wars,"20,000+",nan,nan
84209,20170125,2017-01-25,Atletico De Madrid,"20,000+",nan,nan
84210,20170125,2017-01-25,Balonmano,"5,000+",nan,nan
84211,20170125,2017-01-25,Club Atlético De Madrid,"10,000+",nan,nan
84212,20170125,2017-01-25,Danilo,"5,000+",nan,nan
84213,20170125,2017-01-25,Mary Tyler Moore,"5,000+",nan,nan
84214,20170125,2017-01-25,Mia Khalifa,"10,000+",nan,nan
84215,20170125,2017-01-25,Paris Jackson,"5,000+",nan,nan
84216,20170125,2017-01-25,Pokemon Duel,"5,000+",nan,nan
84217,20170125,2017-01-25,intersexual,"5,000+",nan,nan
84218,20170126,2017-01-26,Barcelona Real Sociedad,"50,000+",nan,nan
84219,20170126,2017-01-26,Barsa Real Sociedad,"10,000+",nan,nan
84220,20170126,2017-01-26,Bessie Coleman,"5,000+",nan,nan
84221,20170126,2017-01-26,Chile,"10,000+",nan,nan
84222,20170126,2017-01-26,David Otero,"5,000+",nan,nan
84223,20170126,2017-01-26,Ed Sheeran,"10,000+",nan,nan
84224,20170126,2017-01-26,Federer,"20,000+",nan,nan
84225,20170126,2017-01-26,HP,"5,000+",nan,nan
84226,20170126,2017-01-26,Nadal Dimitrov,"5,000+",nan,nan
84227,20170126,2017-01-26,Policia Nacional,"20,000+",nan,nan
84228,20170126,2017-01-26,Scarlett Johansson,"10,000+",nan,nan
84229,20170126,2017-01-26,Tuits Bimba Bose,"5,000+",nan,nan
84230,20170127,2017-01-27,Año Nuevo Chino,"5,000+",nan,nan
84231,20170127,2017-01-27,Año Nuevo Chino 2017,"5,000+",nan,nan
84232,20170127,2017-01-27,Beyonce,"5,000+",nan,nan
84233,20170127,2017-01-27,Eurosport,"20,000+",nan,nan
84234,20170127,2017-01-27,Horoscopo Chino,"5,000+",nan,nan
84235,20170127,2017-01-27,Lion,"5,000+",nan,nan
84236,20170127,2017-01-27,Lo Niego Todo Sabina,"10,000+",nan,nan
84237,20170127,2017-01-27,Mischa Barton,"10,000+",nan,nan
84238,20170127,2017-01-27,Osasuna,"5,000+",nan,nan
84239,20170127,2017-01-27,Semifinales Copa Del Rey,"10,000+",nan,nan
84240,20170127,2017-01-27,Shia LaBeouf,"5,000+",nan,nan
84241,20170127,2017-01-27,Split,"10,000+",nan,nan
84242,20170127,2017-01-27,Vivir de noche,"5,000+",nan,nan
84243,20170127,2017-01-27,tenis,"5,000+",nan,nan
84244,20170128,2017-01-28,Alaves Atletico De Madrid,"5,000+",nan,nan
84245,20170128,2017-01-28,Atletico De Madrid,"20,000+",nan,nan
84246,20170128,2017-01-28,El Incidente,"10,000+",nan,nan
84247,20170128,2017-01-28,Emmanuelle Riva,"5,000+",nan,nan
84248,20170128,2017-01-28,George Michael,"10,000+",nan,nan
84249,20170128,2017-01-28,John Hurt,"100,000+",nan,nan
84250,20170128,2017-01-28,Multiple,"20,000+",nan,nan
84251,20170128,2017-01-28,Pato,"5,000+",nan,nan
84252,20170128,2017-01-28,Pedro Sanchez,"5,000+",nan,nan
84253,20170128,2017-01-28,Serena Williams,"20,000+",nan,nan
84254,20170128,2017-01-28,Walter Montoya,"5,000+",nan,nan
84255,20170128,2017-01-28,bailarina,"5,000+",nan,nan
84256,20170129,2017-01-29,Betis Barcelona,"100,000+",nan,nan
84257,20170129,2017-01-29,Espanyol Sevilla,"5,000+",nan,nan
84258,20170129,2017-01-29,FA Cup,"5,000+",nan,nan
84259,20170129,2017-01-29,Las Campos,"5,000+",nan,nan
84260,20170129,2017-01-29,Madrid Real Sociedad,"10,000+",nan,nan
84261,20170129,2017-01-29,Miss Universo 2017,"5,000+",nan,nan
84262,20170129,2017-01-29,Nadal Federer Tv,"20,000+",nan,nan
84263,20170129,2017-01-29,Real Madrid,"200,000+",nan,nan
84264,20170129,2017-01-29,Real Madrid Hoy,"20,000+",nan,nan
84265,20170129,2017-01-29,Royal Rumble 2017,"5,000+",nan,nan
84266,20170130,2017-01-30,Antonio Banderas,"5,000+",nan,nan
84267,20170130,2017-01-30,Gandhi,"5,000+",nan,nan
84268,20170130,2017-01-30,Jese,"5,000+",nan,nan
84269,20170130,2017-01-30,Quebec,"10,000+",nan,nan
84270,20170130,2017-01-30,Winona Ryder,"10,000+",nan,nan
84271,20170130,2017-01-30,Youtube Videos,"5,000+",nan,nan
84272,20170131,2017-01-31,La Bella y la Bestia,"5,000+",nan,nan
84273,20170131,2017-01-31,Las Palmas,"5,000+",nan,nan
84274,20170131,2017-01-31,Premier League,"10,000+",nan,nan
84275,20170131,2017-01-31,Wayne Shaw,"5,000+",nan,nan
84276,20170131,2017-01-31,audiencias,"5,000+",nan,nan
84277,20170131,2017-01-31,múltiple,"5,000+",nan,nan
84278,20170201,2017-02-01,Atletico De Madrid Barcelona,"100,000+",nan,nan
84279,20170201,2017-02-01,Beyonce,"20,000+",nan,nan
84280,20170201,2017-02-01,Harry Styles,"5,000+",nan,nan
84281,20170201,2017-02-01,John Wetton,"5,000+",nan,nan
84282,20170201,2017-02-01,Zozulya,"20,000+",nan,nan
84283,20170201,2017-02-01,febrero,"5,000+",nan,nan
84284,20170201,2017-02-01,panga,"20,000+",nan,nan
84285,20170202,2017-02-02,2 de febrero,"5,000+",nan,nan
84286,20170202,2017-02-02,Celta Alaves,"20,000+",nan,nan
84287,20170202,2017-02-02,Dia De La Amistad,"5,000+",nan,nan
84288,20170202,2017-02-02,Dia De La Marmota,"20,000+",nan,nan
84289,20170202,2017-02-02,Ed Sheeran,"20,000+",nan,nan
84290,20170202,2017-02-02,El Asesino,"5,000+",nan,nan
84291,20170202,2017-02-02,Griezmann,"5,000+",nan,nan
84292,20170202,2017-02-02,Jared Leto,"5,000+",nan,nan
84293,20170202,2017-02-02,Myla Dalbesio,"5,000+",nan,nan
84294,20170202,2017-02-02,Podemos,"10,000+",nan,nan
84295,20170202,2017-02-02,San Blas,"5,000+",nan,nan
84296,20170202,2017-02-02,Shakira,"20,000+",nan,nan
84297,20170203,2017-02-03,Britney Spears,"5,000+",nan,nan
84298,20170203,2017-02-03,Copa Davis 2017,"5,000+",nan,nan
84299,20170203,2017-02-03,Deportivo Betis,"5,000+",nan,nan
84300,20170203,2017-02-03,Ines Sainz,"5,000+",nan,nan
84301,20170203,2017-02-03,Jason Momoa,"5,000+",nan,nan
84302,20170203,2017-02-03,Jennifer Lopez,"5,000+",nan,nan
84303,20170203,2017-02-03,Louvre,"20,000+",nan,nan
84304,20170203,2017-02-03,Lucas Hernandez,"100,000+",nan,nan
84305,20170203,2017-02-03,Ronaldinho,"5,000+",nan,nan
84306,20170203,2017-02-03,Santa Clarita Diet,"5,000+",nan,nan
84307,20170203,2017-02-03,el incidente,"5,000+",nan,nan
84308,20170204,2017-02-04,Arnold Schwarzenegger,"5,000+",nan,nan
84309,20170204,2017-02-04,Barça,"50,000+",nan,nan
84310,20170204,2017-02-04,Celta Real Madrid,"20,000+",nan,nan
84311,20170204,2017-02-04,Copa Davis,"5,000+",nan,nan
84312,20170204,2017-02-04,Dia Mundial Contra El Cancer,"20,000+",nan,nan
84313,20170204,2017-02-04,Dia Mundial Contra El Cancer 2017,"5,000+",nan,nan
84314,20170204,2017-02-04,Fernando Torres,"5,000+",nan,nan
84315,20170204,2017-02-04,Francisco,"5,000+",nan,nan
84316,20170204,2017-02-04,Los Goya 2017,"5,000+",nan,nan
84317,20170204,2017-02-04,Premios Goya,"20,000+",nan,nan
84318,20170205,2017-02-05,Alfombra Roja Goya 2017,"10,000+",nan,nan
84319,20170205,2017-02-05,Cristiano Ronaldo,"20,000+",nan,nan
84320,20170205,2017-02-05,Julieta,"5,000+",nan,nan
84321,20170205,2017-02-05,Neymar,"10,000+",nan,nan
84322,20170205,2017-02-05,Premier League,"20,000+",nan,nan
84323,20170205,2017-02-05,Rafinha,"10,000+",nan,nan
84324,20170205,2017-02-05,Real Sociedad,"10,000+",nan,nan
84325,20170205,2017-02-05,Real Sociedad Osasuna,"20,000+",nan,nan
84326,20170205,2017-02-05,Sevilla Villarreal,"10,000+",nan,nan
84327,20170205,2017-02-05,Sporting Alaves,"5,000+",nan,nan
84328,20170205,2017-02-05,podemos,"10,000+",nan,nan
84329,20170206,2017-02-06,Artur Mas,"10,000+",nan,nan
84330,20170206,2017-02-06,Jamie Lynn Spears,"5,000+",nan,nan
84331,20170206,2017-02-06,Kristen Stewart,"5,000+",nan,nan
84332,20170206,2017-02-06,Lucas Hernandez,"10,000+",nan,nan
84333,20170207,2017-02-07,Alicia Vikander,"10,000+",nan,nan
84334,20170207,2017-02-07,Barcelona Atletico De Madrid,"100,000+",nan,nan
84335,20170207,2017-02-07,Fc Barcelona,"20,000+",nan,nan
84336,20170207,2017-02-07,Johnny Depp,"5,000+",nan,nan
84337,20170207,2017-02-07,becas,"5,000+",nan,nan
84338,20170208,2017-02-08,Alaves Celta,"100,000+",nan,nan
84339,20170208,2017-02-08,Christie Brinkley,"10,000+",nan,nan
84340,20170208,2017-02-08,Dakota Johnson,"5,000+",nan,nan
84341,20170208,2017-02-08,Jackie Chan,"5,000+",nan,nan
84342,20170208,2017-02-08,Pau Dones,"10,000+",nan,nan
84343,20170208,2017-02-08,Richard Hatch,"5,000+",nan,nan
84344,20170208,2017-02-08,Rojadirecta,"10,000+",nan,nan
84345,20170208,2017-02-08,Tara Palmer Tomkinson,"5,000+",nan,nan
84346,20170208,2017-02-08,impuesto de sucesiones,"5,000+",nan,nan
84347,20170209,2017-02-09,Aretha Franklin,"5,000+",nan,nan
84348,20170209,2017-02-09,Carmen Miranda,"10,000+",nan,nan
84349,20170209,2017-02-09,Charles Oakley,"5,000+",nan,nan
84350,20170209,2017-02-09,Flamanville,"5,000+",nan,nan
84351,20170209,2017-02-09,Ivanka Trump,"10,000+",nan,nan
84352,20170209,2017-02-09,Paris,"5,000+",nan,nan
84353,20170210,2017-02-10,Ben Affleck,"5,000+",nan,nan
84354,20170210,2017-02-10,Cincuenta sombras más oscuras,"20,000+",nan,nan
84355,20170210,2017-02-10,Eclipse lunar 2017,"20,000+",nan,nan
84356,20170210,2017-02-10,George Clooney,"5,000+",nan,nan
84357,20170210,2017-02-10,Gianluca Vacchi,"5,000+",nan,nan
84358,20170210,2017-02-10,Real Sociedad,"5,000+",nan,nan
84359,20170210,2017-02-10,Taylor Swift,"5,000+",nan,nan
84360,20170210,2017-02-10,Tinder,"5,000+",nan,nan
84361,20170211,2017-02-11,Alaves Barcelona,"50,000+",nan,nan
84362,20170211,2017-02-11,Aleix Vidal,"50,000+",nan,nan
84363,20170211,2017-02-11,Aquiles,"5,000+",nan,nan
84364,20170211,2017-02-11,Betis Valencia,"20,000+",nan,nan
84365,20170211,2017-02-11,Camila Sodi,"5,000+",nan,nan
84366,20170211,2017-02-11,Cincuenta Sombras Mas Oscuras,"10,000+",nan,nan
84367,20170211,2017-02-11,Osasuna Real Madrid,"100,000+",nan,nan
84368,20170211,2017-02-11,Pablo Escobar,"10,000+",nan,nan
84369,20170211,2017-02-11,perdida,"20,000+",nan,nan
84370,20170212,2017-02-12,Al Jarreau,"10,000+",nan,nan
84371,20170212,2017-02-12,Atletico De Madrid,"20,000+",nan,nan
84372,20170212,2017-02-12,Ben Affleck,"10,000+",nan,nan
84373,20170212,2017-02-12,Brad Pitt,"10,000+",nan,nan
84374,20170212,2017-02-12,Emily Ratajkowski,"5,000+",nan,nan
84375,20170212,2017-02-12,Grammys 2017,"5,000+",nan,nan
84376,20170212,2017-02-12,Hamburgo,"5,000+",nan,nan
84377,20170212,2017-02-12,Isabel Pantoja,"10,000+",nan,nan
84378,20170212,2017-02-12,Joaquin Sabina,"5,000+",nan,nan
84379,20170212,2017-02-12,Karina,"5,000+",nan,nan
84380,20170212,2017-02-12,Las Palmas Sevilla,"10,000+",nan,nan
84381,20170212,2017-02-12,Manel Navarro,"50,000+",nan,nan
84382,20170212,2017-02-12,Podemos,"50,000+",nan,nan
84383,20170212,2017-02-12,Richard Gere,"5,000+",nan,nan
84384,20170212,2017-02-12,UD Las Palmas,"5,000+",nan,nan
84385,20170213,2017-02-13,Alicia Vikander,"5,000+",nan,nan
84386,20170213,2017-02-13,Atletico Celta,"5,000+",nan,nan
84387,20170213,2017-02-13,BAFTA,"20,000+",nan,nan
84388,20170213,2017-02-13,Champions League,"10,000+",nan,nan
84389,20170213,2017-02-13,Corazon,"5,000+",nan,nan
84390,20170213,2017-02-13,Fab Melo,"5,000+",nan,nan
84391,20170213,2017-02-13,Feliz San Valentin,"5,000+",nan,nan
84392,20170213,2017-02-13,Grammys,"5,000+",nan,nan
84393,20170213,2017-02-13,Kate Hudson,"10,000+",nan,nan
84394,20170213,2017-02-13,Oroville,"5,000+",nan,nan
84395,20170213,2017-02-13,Regalos San Valentin,"20,000+",nan,nan
84396,20170213,2017-02-13,San Valentin,"50,000+",nan,nan
84397,20170213,2017-02-13,San Valentin 2017,"10,000+",nan,nan
84398,20170213,2017-02-13,The Walking Dead,"20,000+",nan,nan
84399,20170213,2017-02-13,qué es un pangolín,"200,000+",nan,nan
84400,20170214,2017-02-14,14 de febrero,"5,000+",nan,nan
84401,20170214,2017-02-14,Bruno Mars,"5,000+",nan,nan
84402,20170214,2017-02-14,Champions,"20,000+",nan,nan
84403,20170214,2017-02-14,Cupido,"5,000+",nan,nan
84404,20170214,2017-02-14,Felicitaciones De San Valentin,"10,000+",nan,nan
84405,20170214,2017-02-14,Feliz Dia De La Amistad,"5,000+",nan,nan
84406,20170214,2017-02-14,Fotos De San Valentin,"20,000+",nan,nan
84407,20170214,2017-02-14,Frases De San Valentin,"20,000+",nan,nan
84408,20170214,2017-02-14,Gabriel Jesus,"5,000+",nan,nan
84409,20170214,2017-02-14,Kim Jong Un,"5,000+",nan,nan
84410,20170214,2017-02-14,Maradona,"5,000+",nan,nan
84411,20170214,2017-02-14,Tarjetas De San Valentin,"10,000+",nan,nan
84412,20170214,2017-02-14,Under Armour,"20,000+",nan,nan
84413,20170214,2017-02-14,Uniqlo,"20,000+",nan,nan
84414,20170214,2017-02-14,Valentine S Day,"5,000+",nan,nan
84415,20170214,2017-02-14,amor,"5,000+",nan,nan
84416,20170214,2017-02-14,corazones,"5,000+",nan,nan
84417,20170215,2017-02-15,15 de febrero,"5,000+",nan,nan
84418,20170215,2017-02-15,Arsenal,"10,000+",nan,nan
84419,20170215,2017-02-15,Barsa,"10,000+",nan,nan
84420,20170215,2017-02-15,CETA,"5,000+",nan,nan
84421,20170215,2017-02-15,Casemiro,"5,000+",nan,nan
84422,20170215,2017-02-15,Harrison Ford,"5,000+",nan,nan
84423,20170215,2017-02-15,Ivanka Trump,"10,000+",nan,nan
84424,20170215,2017-02-15,Jeremy Meeks,"5,000+",nan,nan
84425,20170215,2017-02-15,La Once,"5,000+",nan,nan
84426,20170215,2017-02-15,Madrid,"20,000+",nan,nan
84427,20170215,2017-02-15,Partido Real Madrid Hoy,"20,000+",nan,nan
84428,20170215,2017-02-15,Real Madrid,"500,000+",nan,nan
84429,20170215,2017-02-15,Sport,"200,000+",nan,nan
84430,20170215,2017-02-15,Valentina Sampaio,"5,000+",nan,nan
84431,20170216,2017-02-16,Ashton Kutcher,"5,000+",nan,nan
84432,20170216,2017-02-16,Athletic,"20,000+",nan,nan
84433,20170216,2017-02-16,Bouchard,"10,000+",nan,nan
84434,20170216,2017-02-16,Carlos Slim,"5,000+",nan,nan
84435,20170216,2017-02-16,Europa League,"20,000+",nan,nan
84436,20170216,2017-02-16,Kate Upton,"5,000+",nan,nan
84437,20170216,2017-02-16,Los 100,"5,000+",nan,nan
84438,20170216,2017-02-16,Manchester United,"5,000+",nan,nan
84439,20170216,2017-02-16,Marilyn Monroe,"5,000+",nan,nan
84440,20170216,2017-02-16,Sergio Ramos,"5,000+",nan,nan
84441,20170216,2017-02-16,Villarreal,"5,000+",nan,nan
84442,20170217,2017-02-17,Ed Sheeran,"10,000+",nan,nan
84443,20170217,2017-02-17,Felipe Gonzalez,"5,000+",nan,nan
84444,20170217,2017-02-17,Granada Betis,"5,000+",nan,nan
84445,20170217,2017-02-17,La gran muralla,"20,000+",nan,nan
84446,20170217,2017-02-17,Scarlett Byrne,"5,000+",nan,nan
84447,20170217,2017-02-17,Sentencia Caso Noos,"200,000+",nan,nan
84448,20170218,2017-02-18,All Star 2017,"10,000+",nan,nan
84449,20170218,2017-02-18,Atletico De Madrid,"20,000+",nan,nan
84450,20170218,2017-02-18,Beatriz Luengo,"10,000+",nan,nan
84451,20170218,2017-02-18,Real Madrid,"200,000+",nan,nan
84452,20170218,2017-02-18,Sindrome De Asperger,"5,000+",nan,nan
84453,20170219,2017-02-19,Athletic,"20,000+",nan,nan
84454,20170219,2017-02-19,Barcelona,"20,000+",nan,nan
84455,20170219,2017-02-19,Barcelona Leganes,"50,000+",nan,nan
84456,20170219,2017-02-19,Barça,"20,000+",nan,nan
84457,20170219,2017-02-19,Celta Osasuna,"10,000+",nan,nan
84458,20170219,2017-02-19,FA Cup,"5,000+",nan,nan
84459,20170219,2017-02-19,Fútbol Club Barcelona,"100,000+",nan,nan
84460,20170219,2017-02-19,Jennifer Lopez,"5,000+",nan,nan
84461,20170219,2017-02-19,Luka Doncic,"5,000+",nan,nan
84462,20170219,2017-02-19,Malaga,"10,000+",nan,nan
84463,20170219,2017-02-19,Real Sociedad,"20,000+",nan,nan
84464,20170219,2017-02-19,baloncesto,"5,000+",nan,nan
84465,20170219,2017-02-19,viven,"5,000+",nan,nan
84466,20170220,2017-02-20,Aceite de palma,"5,000+",nan,nan
84467,20170220,2017-02-20,Corea del Norte,"5,000+",nan,nan
84468,20170220,2017-02-20,Dia Internacional Del Gato,"5,000+",nan,nan
84469,20170220,2017-02-20,Elecciones Ecuador,"20,000+",nan,nan
84470,20170220,2017-02-20,Kurt Cobain,"10,000+",nan,nan
84471,20170220,2017-02-20,PSG,"5,000+",nan,nan
84472,20170220,2017-02-20,Zelandia,"5,000+",nan,nan
84473,20170221,2017-02-21,Atletico De Madrid,"50,000+",nan,nan
84474,20170221,2017-02-21,Bayer Leverkusen,"20,000+",nan,nan
84475,20170221,2017-02-21,Camion Butano Barcelona,"5,000+",nan,nan
84476,20170221,2017-02-21,Elena Myers,"5,000+",nan,nan
